text,location,phase
postpone kcet sir interested kcet critical conditions know isnt good time exams like kcet still youre forcing students behind students health postponekcet2020postponekcet2020,bangalore,2
birthday wishes one best actor kind hearted person sonusood sir way helping responding every issue amp solving day inspiring us folded hands may good health success heart suit selector hbdrealherosonusoodhbdrealherosonusood,hyderabad,2
happy birthday livinglegend sonusood bhai god bless abundantly health happiness success future endeavors really looking forward meet soon sonusoodlivinglegend,hyderabad,2
seven brand health metrics measure search engine watch,hyderabad,2
nothing greater strength capabilities corna passing cloud lifes break getting alert health consciousness get well soon ssrajamouli garu familyssrajamouli,hyderabad,2
always look forward ctc fascinating analysis important component seems missed teachers like revamping health infrastructure without including doctors involvement,hyderabad,2
9 211 new patients detected number covid 19 cases maharashtra wednesday reached 4 00 651 states death count pandemic went 14 463 298 patients dying 60 mumbai day said health minister rajesh topemaharashtra,mumbai,2
get well soon wntire india pray family ’ better health,mumbai,2
congratulations bhai srinivas ji completing one year iyc president remarkable work society covid crisis inspire amp many generations wishing good health success bhai,mumbai,2
deepikapadukone aliaa08 poojab1972 httweets deepika u openly talk mental health u ’ support ur fellow artist like sushant anyone care ur depression ur lecturer truly u bigot mahesh bhatt truly abetted parveen babi n etal,delhi,2
happy birthday mom may god bless good health prosperity life,delhi,2
✓do part wear mask ✓donot compromise health ✓wear mask safety fashion ✓certified n95 5layered masks available pack 4 amp 10 ✓to order message mask covid… https www instagram com p cdpms opm1f igshid 1ke5kju3bnciqmask covid,delhi,2
fire fire fire fire shooting chhavi sawhney gupta indias best health fitness expert fire fire fire fire “ training gives us outlet suppressed energies created stress thus tones spirit exercise conditions body ” … https www instagram com p cdpjwkdffug igshid eas3jd4340ic,delhi,2
part 2 madness fire fire fire fire shooting chhavi sawhney guptasawhney gupta indias best health fitness expert fire fire fire fire heart suit selector heart suit selector hundred points seems impossible today become warm tomorrow camera flash camera flash heart suit selector womensfitness fitness… https www instagram com p cdpi9wtlxzr igshid 1gth0hk2szuclwomensfitness fitness,delhi,2
heart felt love respect doctors health care professionals rendering tireless service round clock unprecedented crises folded hands folded hands beating heart beating heart,kolkata,2
love blessings doctors health care professionals rendering tireless service round clock unprecedented crises may god bless folded hands folded hands,kolkata,2
amit sir kaise hai wish ur good health,kolkata,2
wish dear father kanwarkaransing happy birthday may god bless help keep good health akankshaolainc,kolkata,2
west bengal ’ suffering pandemic attributed effective investment health sector past decade west bengal really need cm minimal foresight করোনায়ব্যর্থমমতা,kolkata,2
differ surya family members urban naxals covered fake agaram foundation mask working hindus sentiments name rationalists entire family frauds,chennai,2
https youtu d0xm8wjul 4 vot24x7 ms roopa ips importance ’ mask face medical mask twitter removed realdonaldtrump tweet bcos said ppl go without wearing mask officer ips association rightly spoke video wish twittersupport twitterindia promotes,chennai,2
goat taken police station wandering aimlessly annd wearing mask grinning face sweat face tears joy grinning face smiling eyes,chennai,2
every passenger kit consists one white color overall worn ones clothes one face shield one mask every one supposed wear boarding boarding process started 70 mins prior departure time previously ths used 25 40 mins,chennai,2
cloth masks covid 19 useful find different types masks work surgical masks also called medical mask surgical mask loose fitting disposable mask protects the… https www instagram com p cdk8dhrnwl igshid 1bsnu6py1pbk6,chennai,2
america gop congressman frequently refuses wear mask tested positive covid 19 lawmaker removed mask yesterdays hearing attorney general william barr,bangalore,2
unlock 3 0 like doctors beds increasing graph wear mask run treadmill die,bangalore,2
shop sustainablefacemask arrow selector https www instagram com p cdnzepyhpjx igshid 1v8mqg8xvafmr itcanbe sustainme savetiger tiger wearadamnmask mask bangalore tamil gogreen eiadraft2020 withdraweia2020 vocalforlocal madeinindia kgfchafter2 vikings organic bio eco naturephotography savetiger tigerdaysustainablefacemask itcanbe sustainme savetiger tiger wearadamnmask mask bangalore tamil gogreen eiadraft2020 withdraweia2020 vocalforlocal madeinindia kgfchafter2 vikings organic bio eco naturephotography savetiger tigerday,bangalore,2
vande mataram india wash hands drink water wear mask restore4ginjk randhawamufcrestore4ginjk,bangalore,2
mask remains clean need washed,bangalore,2
wear mask face medical mask hbdrealherosonusoodhbdrealherosonusood,hyderabad,2
covid19 unlock3 guidelines issued home ministry main features aug 5 white heavy check mark gymnasiums white heavy check mark yoga classes white heavy check mark night curfew aug 1 white heavy check mark indp day celebrations distancing cross mark cinemas cross mark schools cross mark metro rail wear mask face medical mask maintain physical distancingunlock3,hyderabad,2
sir u r suppose wear nose mask u exercising,hyderabad,2
till date single beggar infected died coronavirus eats anyones hand mask sanitizer bath come throughout world researchers busy make coronavirus vaccine please someone research dranuhyareddy medicalthings,hyderabad,2
please ensure wear mask rest important,hyderabad,2
gud 2be clear always perhaps ’ try mask safety others around consider covid recovered must antibodies means immunity tht fight bt tht ’ tentamount safe get caught stil carrier,mumbai,2
put mask bitch,mumbai,2
want ask compulsory covid recovered patients wear mask coz read plasma donations recovered patients coz body starts generating antidotes etc please clarify,mumbai,2
nmmccommr nmmconline navimumpolice car accessories shops sector 17 vashi follow measure social distancing people working use mask ive seen many spitting openly poses treat people vicinity,mumbai,2
mumbai maharashtra covid 19 badminton mallakhanb tennis allowed bike 1 1 mask helmet car 1 3 essential https twitter com mayankbhagwat status 1288522774017798144mumbai maharashtra covid 19 badminton mallakhanb tennis mask helmet,mumbai,2
covid 19 spreading islands n islands port blair mayabunder hutbay diglipur dont panic avoid visiting houses others wash hands regularly wear mask dont hide symptoms get tested symptoms andamanfightscovid19andamanfightscovid19,delhi,2
become puppets china testing kits ppe mask test sensitivity dictated china comecoronagocorona managed china looks like china research world population samplesizecomecoronagocorona samplesize,delhi,2
wearing face mask compromise immune system health experts say,delhi,2
wearing mask save 90 good see awareness though,delhi,2
proper disposal single use plastic mask ppe kit must else use using throwing,kolkata,2
one wearing mask meeting place,kolkata,2
terrible least everyone mask protect lungs smoke would wear mask,kolkata,2
send us mask,kolkata,2
missing samosas frowning face selector weather awesome lockdown hai na,chennai,2
mind game diverts problems faced common people day day life attention police atrocities india lockdown people die hunger diseases calamities,chennai,2
vt news newspaper 29 07 2020 promotions scroll legal notice envelope follow us arrow instagram https instagram com virtualtimes news daily igshid 1dc0h21sopvev twitter https twitter com dailyvt 09 youtubehttps www youtube com channel ucuftiwvnwqlpjatkjjh1hpq lockdownextension lockdown covid19india stayhomestaysafe – nagarvt lockdownextension lockdown covid19india stayhomestaysafe,chennai,2
1 gyms yoga institute reopen 5th august 2 night curfew lifted form 1st august 3 metro rail theaters remain shut 4 schools colleges remain closed till 31st august 5 lockdown shall continue remain containment zones till 31st aug,chennai,2
nam bharatha sevai charitable trust nbs pasiyatruvom nam bharatha sevai charitable trust provides free food needies near poonneri developing area nbs pasiyatruvom free food chennai lockdown… https www instagram com p cdorj96njec igshid 1q0gxcx3z8psznbs nbs pasiyatruvom free food chennai lockdown,chennai,2
killer one lockdown special rolling floor laughing rolling floor laughing rolling floor laughing rolling floor laughing face tears joy face tears joy face tears joy face tears joy face tears joy husband much salt add gravy,bangalore,2
gupta think lockdown started getting,bangalore,2
kindly refund amount flts cancelled due lockdown written mails reminders since month may havent recieved response till date rs 36000 stuck u plz needful earliest folded hands medium light skin tone,bangalore,2
rock dove lockdown window photography rock dove rock pigeon common pigeon member bird family columbidae common usage bird often simply referred pigeon domestic… https www instagram com p cdomvj2nijc igshid 1ff3sy8xtk5u,bangalore,2
yprakash mla shivashankarcvv cmotamilnadu pmoindia respected mla prakash visit manchukondapally panchayat lockdown place still ppl struggling basic infrastructures like schoolss hospital water power one give solutions,bangalore,2
sonusood sir lost lost lockdown 3years child family depends sir please help,hyderabad,2
lockdown birthday special thought yaa loving person make wishes gave warmth thank people this… https www instagram com p cdpf0c5llo 6t0anfhnxi8jc8sux9ivovdrjlq0 igshid 1v6vpb5u9gwsg,hyderabad,2
maharashtra govt extends lockdown state till august 31 officialmaharashtra,hyderabad,2
god lockdown tarak9999 sonusood hbdrealherosonusoodhbdrealherosonusood,hyderabad,2
manava seve madhava seva paying fees three children education year due lockdown children didnt get support whats app group members sonu bhai help children kummari raju 8919800820,hyderabad,2
easing restrictions phase wise opening lockdown missionbeginagain source cmomaharashtramissionbeginagain,mumbai,2
even roam long drive meet coffee friends family ’ people need break go time chill relax long day work home office cmomaharashtra authackeray mumbai india lockdown unlock3 mentalhealthmattersmumbai india lockdown unlock3 mentalhealthmatters,mumbai,2
cmomaharashtra mha guidelines issued today clearly mention unhindered unrestricted inter district travel except containment zones unless u hve declared complete lockdown entire state guideline today violation order ppl business interests,mumbai,2
sonusood amazing work people troubled lockdown may god bless u bro healthy safe following footsteps cheers,mumbai,2
myogiadityanath cmofficeup dmgbnagar uppolice lockdown uttar pradesh weekend please update,delhi,2
maharashtra government extends lockdown state till august 31 official,delhi,2
angle right many people better terms due lockdown,delhi,2
govt think taking action lockdown amp going lift lockdown govt know difficulties women employees going govt continue lockdown till end august 31st,delhi,2
think jiska hai wo lockdown mein apne gaw gaya hoga,kolkata,2
lockdown true sense salute kolkata police,kolkata,2
homebengal pls publish final list lockdown dates august much confusion going,kolkata,2
request jdhankhar1 amp mamataofficial withdraw lockdown 5th august day going historical day hindus foundation stone would layed building shree ram mandir prime minister india pmoindia hmoindia,kolkata,2
think theres smartphone internet could continuing lockdown,kolkata,2
unlock3 go released night curfew gym amp yoga classes start aug 5thunlock3,chennai,2
police cant blamed rude behavior people good obey curfew properly follow compulsory road safety measures like af soldier punished shooting guy road knocked veh speeding away,chennai,2
two months ago talking tamil new year janta curfew money worst invention,chennai,2
dear narendramodi ji going bad country cntnues scarcity doctors amp nurses also plz implememt strict curfew 21days save max lives people dying ruthlesly swamy39 ysjagan ktrtrs amitshah sonusood pmoindia,chennai,2
amitshahoffice sir god bless removing night curfew help economy,bangalore,2
unlock3 night curfew removed 13 yoga institutes amp gym allowed open august 5 cinema halls swimming pools entertainment parks theatres bars auditoriums assembly opened later date cnnnews18 news18dotcomunlock3,bangalore,2
unlock 3 night curfew removed gyms allowed open 5 aug,bangalore,2
everyone us read son covid victim weirdawkward offering great service society stigmaise even person quarantine leave alone positive subject treatment immediately janata curfew served purpose,bangalore,2
eurekaforbes ask us call yr call centre recorded msg janta curfew able take svc reqs janta curfew isnt unlock 2 0 right update yr ivr msg attend customers asap sell ros install,bangalore,2
surprise decision unlock3guidelines except permission gym opening gyms could vulnerable risky asymptomatic person activity equipments night owls got freedom relaxation night curfew hyderabad unlock3unlock3guidelines hyderabad unlock3,hyderabad,2
unlock3 hyderabad guidelines night curfew removed independence celebrated precautionsunlock3,hyderabad,2
unlock 3 0 gyms yoga centres open 5th aug n night curfew schools colleges cinemas remain shut 2g continue till 19th aug j amp k,hyderabad,2
covid 19 unlock3 guidelines issued home ministry main features aug 5th white heavy check mark gymnasiums white heavy check mark yoga classes white heavy check mark night curfew aug 1 white heavy check mark day celebrations distancing cross mark cinemas cross mark schools cross mark metro railunlock3,hyderabad,2
last night 9to5 curfew grinning face,mumbai,2
unlock 3 night curfew removed gyms yoga institutes open new guidelines le corona virus,mumbai,2
looks like maharashtra gov ready 2lac positive cases per day pmoindia authackeray cmomaharashtra mybmc mumbaipolice unlock 3 night curfew removed gyms open august 5 schools colleges cinema halls stay shut,mumbai,2
good move night curfew many foreign mnc back office start working yoga gym allowed 5 aug schools college amp coching shut strict lockdown contaminated zones unlock3unlock3,mumbai,2
unlock3 guidelines issued come effect august 1 black small square selector night curfew removed black small square selector yoga institutes gymnasiums allowed open august 5 black small square selector independence day functions allowed social distancing black small square selector metro rail cinema halls remain shut iycunlock3,mumbai,2
unlock 3 guidelines centre removes night curfew gyms open https economictimes indiatimes com news politics nation unlock 3 centre removes night curfew schools colleges remain shut articleshow 77243755 cms download economic times app stay updated business news https etapp onelink tovy 135dde21,delhi,2
goi issues unlock3 relaxations instructions aug 1st gym yoga classes allowed night curfew removed cinema theaters remain closed schools colleges remain closed metro servicesgoi unlock3,delhi,2
unlock 3 0 whats new 1 gyms allowed open 2 night curfew anymore 3 school colleges remain closed unlock3 covid 19unlock unlock3 covid 19,delhi,2
unlock3 announced everything remains mostly schools colleges gyms theatres remain closed night curfew people freely move night,delhi,2
unlock 3 guidelines restrictions movement individuals night night curfew removed indianexpress,delhi,2
logic ofjanta curfewcalled pm modi 14 hours adiravia,kolkata,2
excellent step nationwide lockdown strictest curfew followed saturdays sundays next 4 months else without vaccine face disaster corona coming closer friends relatives stated getting affected extremely worried elders home,kolkata,2
pmoindia narendramodi mamataofficial arvindkejriwal vijayanpinarayi republic timesnow please declare nationwide lockdown strictest curfew saturdays amp sundays next 4 months required break chain affected else india faces disaster,kolkata,2
better late never really serious corana immidiate stick janta curfew least 10 15 days prior information irrespective economic slow hour need agree please fwd much reach govt,kolkata,2
