text,location,phase
dtptraffic traffic chaos front batra hospital mb road 2110hrs feb 14 2020 cops handle people supposed go hospital ’ reach,delhi,0
dear uber india cribbed cursed many times today take medium speak driver today overheard dad admitted hospital drop wished speedy recovery express enough gratitude,delhi,0
newkolkatametro equipped elevators amp escalators well special arrangements 13 reduce noise trains near hospitals school installed voice blocking barriers near institutions convenience hospitalized patients students studying schoolsnewkolkatametro,kolkata,0
newkolkatametro equipped elevators amp escalators also convenient entry differently abled well special arrangements reduce noise trains near hospitals schoolsnewkolkatametro,kolkata,0
mental health training ashas paharhati bphc district team dept psychiatry burdwan medical college hospital 13th february 2020 50 ashas attended training session paharhatibphc dmhp nmhppaharhatibphc dmhp nmhp,kolkata,0
roopa di pay tax daughter studies pvt school pay energy pay road tax go pvt hospital new bridge pay toll would rather directly pay defence forces relief funds tax pay swindled wrong,kolkata,0
successful zone attending sippy hospital regularly working normal hospital free ka treatment shirts dress sobo anymore kahaanhumkahaantumkahaanhumkahaantum,kolkata,0
bachelor alcohol love injurious health winking face smiling face smiling eyes smiling face smiling eyes viraivil varugirom dir sathish directorial axessfilmfactory bouquet smiling face smiling eyes thumbs medium light skin tone folded hands light skin tonebachelor alcohol love axessfilmfactory,chennai,0
cigarette smoking injuries health read full bible follow jesus christ god loves,chennai,0
cactus foundation global sirvey mental health among researchers whats working isnt current research culture help us spread word survey gubbilabs scicomm india sciresmatters ramanspoorthy ratnesh thakur https www cactusglobal com mental health survey,chennai,0
reveal perfect smile vital voyage dental chennai get free consultation 14th feb 2020 29th feb 2020 call 91 7395956423 schedule appointment vital voyage dental health care best… https www instagram com p b8ih5eqntrp igshid 7kyqarxgen9f,chennai,0
red heart love best emotion cosmos greatest strength everyone lets spread love around red heart happy red heart valentines red heart day red heart dears red heart may god bless loved ones sufficient health wealth and… https www instagram com p b8ighmshs9p igshid 182p5tk6s7but,chennai,0
pc looks like learnt lot inmates tihar jail sc taken pity poor health would graduated surpassing natwarlals billas ranga fame gone harward lecture premature bail pushed jnu,bangalore,0
yes inspite stumbling blocks along modiji relentlessly pursued goal better india right thinking countrymen need acknowledge support journey towards making country great may god bless good health jai hind india,bangalore,0
well done wuhan evacuation flights pm modi appreciates air india health ministry officials https timesofindia indiatimes com business india business wuhan evacuation flights pm modi appreciates air india health ministry officials articleshow 74121640 cms via namo app,bangalore,0
congratulations wuhan evacuation flights pm modi appreciates air india health ministry officials https timesofindia indiatimes com business india business wuhan evacuation flights pm modi appreciates air india health ministry officials articleshow 74121640 cms via namo app,bangalore,0
aisea welcomes impact entrepreneurs health tech ed tech agri tech sectors accelerate impact – apply https workbenchprojects com event aisea welcomes impact entrepreneurs health tech ed tech agri tech sectors accelerate impact apply startups incubation hardware innovation fundraise workbenchprojects makersstartups incubation hardware innovation fundraise workbenchprojects makers,bangalore,0
secunderabad stagnant drain turns health hazard uppal residents hyderabad news opposition political parties need concerned mlas municipal corporation offices solve drlaxmanbjp nvssprabhakarm iyctelangana bjp4telangana backhand index pointing rightsecunderabad hyderabad,hyderabad,0
also balanagar kukatpally heavy soil sand dust raising along vehicles movement tires causing health problems commuters pedestrians plz develop model road clean footpaths rwh pits shady trees scientific busbats taxi bays etc commissionrghmc,hyderabad,0
ktrtrs ktroffice ghmconline commissionrghmc ’ matter health children ’ awaiting response thanks,hyderabad,0
colleagues coming cabin ask spl today bcos dress code nerd face ’ said brought apolla fish fry red heart selector yes valentine ’ day health winking face tongue winking face tongue winking face tongue,hyderabad,0
suzy know one thing knew value whitehouse may discussed several times last 3 years good deeds towards public health 350 million americans united states enquire secretservice k9 dog whitehouse kidding happy valentinesday – ecil circlevalentinesday,hyderabad,0
happy birthday strongest pillar life similatte may allah bless good health happiness success amp power jaan lots love always hugging face folded hands face blowing kiss raising hands mumbai maharashtra https www instagram com p b8kalrtgieu igshid 1fxp8cnlo1hy9,mumbai,0
happy birthday switch confetti ball party popper party popper 4 years ago started act kindness group merely 7 8 people small village called chinchavli grown include 550 members 40 collaborations successfully completed 40 health camps hundred points stethoscope pill syringe,mumbai,0
amazing lengths politicians go avoid talking health almost looks like ’ got clue know amp ’ move “ old bullshit ”,mumbai,0
driving force helps us betheforce change game preventive healthcare founder ceo vishal gondal wins healthcare leadership award et world health amp wellness congress amp awards vishalgondal etnowlivebetheforce,mumbai,0
healthcare plan truly starts home ends home apollo pro health plan sure revolutionize health india,mumbai,0
great intiative supreme court bar association us free health check supreme court india https www instagram com p b8j1u9 hrsr igshid 167cc3zelqeba,delhi,0
great intiative supreme court bar association us free health check supreme court india https www instagram com p b8j1qfdn7vf igshid 15o3vax0i5hgl,delhi,0
great intiative supreme court bar association us free health check supreme court india https www instagram com p b8j1j9knjpc igshid 1hm6mwa9hj9ak,delhi,0
great hosting group canadainindia important meeting health budgeting financing india https twitter com allianceinindia status 1227811193227632640,delhi,0
meant every word proud civil society working together india alongside government tackle health issues like tb malaria hiv globalfund hivalliance,delhi,0
salute martyrs gave lives pulwama attack day 2019 pray god good health well brave soldiers standing right protecting borders oath keeping indians safe jai hind bharat mata ki jay,kolkata,0
first relationship mind body health relationships depand happyvalentinesday2020happyvalentinesday2020,kolkata,0
eat lot red meat,kolkata,0
nothing dear health smiling face heart eyes face blowing kiss,kolkata,0
sir kidney transplant patient last 6 year kidney promblem 10 year job physical health want help govt start bussiness capability age 27 live kolkata,kolkata,0
thats enough makeup hide mask real energy behind trick trance mission visual version oncoming fist folded hands cowboy hat face om selector skull alien face tears joy grinning face sweat winking face tongue use headphones headphones fr best chords tamil nadu https www instagram com p b8a3aund9gs igshid 1vhhn1yjcyss3use,chennai,0
mask protect coronavirus •if healthy need wear mask taking care person suspected 2019 ncov infection wear mask coughing or… https www instagram com p b8vtkirn2ve igshid 1u1b7p5k9d33f,chennai,0
specialized mask known n95 respirator protect new coronavirus also called 2019 ncov respirator thicker surgical mask schaffner doesnt recommend public use … https www instagram com p b8vsjsxniix igshid 85p6fijv9hgy,chennai,0
well grandstanding going help mask obvious political viewpoint accusation made fact pointed based leanings rest case im sure since facts man concur observation,chennai,0
coronaviruschat chennaiairport passengers proudly wearing fade mask prompting go mask – chennai domestic terminal maacoronaviruschat,chennai,0
happie valentines day unknown gf put bhai zones friend zone bro zoned etc valentinesday2020valentinesday2020,bangalore,0
manish pandey n klr talking ಕನ್ನಡ running b w wickets smiling face heart eyes indvsnzindvsnz,bangalore,0
one would think person important xi would wearing n95 mask doesnt seem pic,bangalore,0
bangalor city area vv puram mask road seasonal foods,bangalore,0
dear sir please request clarification export disposable mask whether export masks per notification 47 2015 2020 regards,bangalore,0
think rgiahyd need provide free mask passengers hyderabadhyderabad,hyderabad,0
cmoguj building wall along road connecting sardar vallabhbhai patel international airport indira bridge ostensibly mask slum area likely route us president potus pm narendramodi,hyderabad,0
time protect deadly coronavirus wearing n95 mask whenever go protect family friends loved ones buy masks call 9000539552 garyvee thedeverakonda asadowaisi aimim national suman sa ltmhyd thhyderabad toidelhi – cyber towers hitech city,hyderabad,0
delhielections2020 protect coronavirus wearing n95 mask whenever go buy call 9000539552 hyderabad thnewdelhi delhitimestweet toidelhi telanganatoday hindu weatherindia weatherchannel coronavirusinfo – jubilee hills rd 10delhielections2020,hyderabad,0
anti coronavirus mask n95 3m brand hurry 9 pieces left buy call 9000539552 hyderabad weatherindia weatherchannel arvindkejriwal hihyderabad ltmhyd toihyderabad toihyderabad kunalkamra88 nokiamobilein iamsrk ktrtrs pathan sumaya sagarikaghose,hyderabad,0
waiting elon mask memes,mumbai,0
stay alert warning selector safe wear mask face medical mask coronaviruscoronavirus,mumbai,0
short corona se mat darona use mask valentinesdaycorona valentinesday,mumbai,0
soft sanghi matter time mask falls,mumbai,0
start washing hands properly wear medical mask outside avoid unnecessary travel virus reported around city,mumbai,0
cheel ki nigaahe brilliant ’ ur mask vitiligowoman face symbols mouth,delhi,0
corona virus london wearing mask face medical mask ab aayega maza,delhi,0
hv already supplying mask china providing every assistance needed thing called supply chain whole industry wont disrupt india balance,delhi,0
someone get avi cough mask corona virus come country,delhi,0
india allows export gloves disposable masks surgical mask personal protection equipment n95 masks remain list export ban wuhanviruswuhanvirus,delhi,0
everyone kolkata airport wearing mask didi phrotection nao says masked guard uh ok kolkatakolkata,kolkata,0
practical class safety oxygen mask emporium training https www instagram com p b8iux4ohs83 igshid bihjuqh1on3f,kolkata,0
supply mask indian mask making factories r working 24x7 meet request china,kolkata,0
sure mask fell minus power billi,kolkata,0
godmorningwednesda wear right mask true worship backhand index pointing right light skin tone stop eating meat backhand index pointing right light skin tone stop smoking tobacco backhand index pointing right light skin tone commit adultery backhand index pointing right light skin tone stop gambling backhand index pointing right light skin tone stop consuming alcohol intoxicants saint rampal ji maharaj must watch sadhna tv 7 30pmmust watch sadhna channel pe 7 30 pmgodmorningwednesda,kolkata,0
thousands virus lockdown china backed plant indonesia https www channelnewsasia com news asia wuhan virus indonesia china industrial plant thousands lockdown 12374346 xjt51ufhbei twitter,chennai,0
kashmir lockdown pandits resettled afterall original kashmiris,bangalore,0
place lockdown food supplies running solution contagion yet feel horrible pakistani boy days ahead may bring may allah keep,bangalore,0
place lockdown food supplies running solution contagion yet feel horrible pakistani boy days ahead may bring may allah keep,hyderabad,0
amazing guide schools getting ready lockdown due coronavirus ready india abhimanyudg77 thanks adamhilledu,mumbai,0
scary time need time wuhan lockdownwuhan lockdown,mumbai,0
6 months lockdown let sink kashmirlockdownkashmirlockdown,mumbai,0
kashmir internet lockdown komal sharma absconding jamia shooting shaheen bagh shooting man commits suicide assam due nrc yogi announcing goli anyone speaks government police interrupts artists india fair kunal kamra banned flying,mumbai,0
icymi jammuandkashmir lockdown day 194 banki sub theek hai govt rest okicymi jammuandkashmir,delhi,0
imagine people kashmir suffered lockdown past 6 months,delhi,0
time lock lockdown delhi duo spinning romantic vibes groovy music make fall love valentines day eve featuring dj sash k amp dj oshin find love the… https www instagram com p b8fmd ipvuw igshid njjxmbdgrhcu,delhi,0
boat rides giving sinking feeling indias kashmir policy lockdown 6 months,delhi,0
india doesnot plan curb exports drugs prevent shortage due lockdown china modi govt halts plan stop medicine export firms coronavirus hit china resume work https theprint health modi govt halts plan stop medicine export firms coronavirus hit china resume work 363959 via theprintindia,delhi,0
india doesnot plan curb exports drugs prevent shortage due lockdown china modi govt halts plan stop medicine export firms coronavirus hit china resume work https theprint health modi govt halts plan stop medicine export firms coronavirus hit china resume work 363959 via theprintindia,kolkata,0
india doesnot plan curb exports drugs prevent shortage due lockdown china modi govt halts plan stop medicine export firms coronavirus hit china resume work https theprint health modi govt halts plan stop medicine export firms coronavirus hit china resume work 363959 via theprintindia,chennai,0
india doesnot plan curb exports drugs prevent shortage due lockdown china modi govt halts plan stop medicine export firms coronavirus hit china resume work https theprint health modi govt halts plan stop medicine export firms coronavirus hit china resume work 363959 via theprintindia,bangalore,0
india doesnot plan curb exports drugs prevent shortage due lockdown china modi govt halts plan stop medicine export firms coronavirus hit china resume work https theprint health modi govt halts plan stop medicine export firms coronavirus hit china resume work 363959 via theprintindia,hyderabad,0
patience see gov ruling 2001 2015 2002 riots curfew communal violence etc otherwise earlier every year curfew time kite flying season ganesh visarjan since 1947 sardar patel toller today see script modihaitohmumkinhai modimodihaitohmumkinhai modi,mumbai,0
yeah suburbs bay area seem like police curfew 24 7,mumbai,0
yeah suburbs bay area seem like police curfew 24 7,delhi,0
yeah suburbs bay area seem like police curfew 24 7,kolkata,0
investors need patient corona investments aaj kuch bhee mat karo na,chennai,0
would corona big threat,chennai,0
without second thought restrictions need corona virus countries,chennai,0
corona woes hitting sensex elsecorona sensex,chennai,0
kindly check dr tanikaachalam save china people knows may medicine works cure corona dont contempt without giving chance,chennai,0
mohfw india coronavirus coronavid19 coronavirusupdates coronavirusoutbreak corona china need fight together handshakecoronavirus coronavid19 coronavirusupdates coronavirusoutbreak corona china,bangalore,0
corona virus confirms impact food cycles happen think,bangalore,0
way markets behaving seems corona going kill invested people infected people stockmarket nifty sensexmarkets corona invested infected stockmarket nifty sensex,bangalore,0
corona virus affecting globally cure virus revive markets moneycontrolcom,bangalore,0
collateraldamage corona beer mug trouble virus microbecollateraldamage,bangalore,0
lukecoutinho17 thought corona virus prevention homeopathy seems good option apart preventive norms,hyderabad,0
sad see covid2019 making people suffer health n wealth wise even countrys economies dwindled many showing valour service affected countries also many nations corona test realisation introspecting alert selfreliant vucacovid2019 economies dwindled test realisation introspecting alert selfreliant vuca,hyderabad,0
’ fucking asshole michael vaughan ’ learn lesson soon trolling legends like sachin tendulkar better know pronounce name vaughan wuhan city corona virus came middle finger light skin tone middle finger light skin tone get hell thumbs light skin tone thumbs light skin tone,hyderabad,0
yesterday news channel live corona virus 19 discussion,hyderabad,0
supriya sule pawarspeaks poultry industry door drums corona virus people many doubts eating chicken eggs please support voice protect poultry farmers baramathiagripvtltdbaramathiagripvtltd,hyderabad,0
study right nifty hold 11150 clbs n move may stop hunt close abv 11150 bad news corona flare v shape recovery well currently waiting confirmation setup long stick quality stksnifty,mumbai,0
corona virus microbe bigger individual country ’ playing russian roulette humans,mumbai,0
unless gets corona virus,mumbai,0
yeah think ogilvy come campaign corona crisis,mumbai,0
survived corona virus,mumbai,0
9 hours im bringing corona,delhi,0
amazing fun corona optus gurugram haryana https www swarmapp com c kusuqqmbdgc,delhi,0
corona virus anti fit bef 18 months actually correction due excuse,delhi,0
also u stay safe heard coronavirus flared one infected countries stay positive stay safe forget masks wear masks luv u face blowing kiss coronavirusupdates coronavirusus corona coronaoutbreak coronaviuscoronavirusupdates coronavirusus corona coronaoutbreak coronavius,delhi,0
anilsinghvi iamrakeshbansal kunalsaraogi breaking news 2 new corona cases found india affected names nifty sensex grinning face grinning face grinning face,delhi,0
5 trillion dollar value shares wiped already corona virus many companies stopped slowed production poor demands aviation industry already lost 3 billion dollars economic impact corona virus getting worst,kolkata,0
air drop notes coins corona virus leave humans collect live happily ever,kolkata,0
keep healthy immune worrying health portfolio due corona virus jaan hai jahaan hai track http stocksandbiceps com website markets health go hand hand adi2five nifty50 nifty covid2019 coronavirusnifty50 nifty covid2019 coronavirus,kolkata,0
sbicardipozee anilsinghvi sir stil apply ipo despite two factors corona virus underperforming banking industry 2nd whats views irctc dmart zeebusinesssbicardipozee,kolkata,0
family friends today corona virus society back fast late,kolkata,0
china infected coronavirus india infected lynching virus delhiriots2020 genocideindelhi chinacoronavirus coronavirusdelhiriots2020 genocideindelhi chinacoronavirus coronavirus,chennai,0
stone pelting virus originated j k spreading good sign nipped bud,chennai,0
virus spreading wings world,chennai,0
without second thought restrictions need corona virus countries,chennai,0
grant argument govt censoring every news though untrue stopped anyone posting fb twitter post videos threatening even behead pm permitted lame virus,chennai,0
need make smirking face face tongue winking face tongue microbe virus killing us even ’,bangalore,0
corona virus confirms impact food cycles happen think,bangalore,0
story person beyond border falling victim known virus foreign sick face thermometer grimacing face,bangalore,0
corona virus affecting globally cure virus revive markets moneycontrolcom,bangalore,0
seems virus hyper nationalism hyper secularism going kill ethos dont shame future,bangalore,0
lukecoutinho17 thought corona virus prevention homeopathy seems good option apart preventive norms,hyderabad,0
covid 19 virus god help pakistan,hyderabad,0
scaring coronavirus spreading across globe war fighting contain virus,hyderabad,0
woah irans health minister gets coronavirus scary probably indication deep virus impacted country im sure grossly underreported coronavirusoutbreak covid 19 irancoronavirus coronavirusoutbreak covid 19 iran,hyderabad,0
’ fucking asshole michael vaughan ’ learn lesson soon trolling legends like sachin tendulkar better know pronounce name vaughan wuhan city corona virus came middle finger light skin tone middle finger light skin tone get hell thumbs light skin tone thumbs light skin tone,hyderabad,0
important information regarding use facial masks virus infection thinking face,mumbai,0
corona virus microbe bigger individual country ’ playing russian roulette humans,mumbai,0
unless gets corona virus,mumbai,0
india fight hate virus spread likes modi shah kapil mishra brijesh ministers bjp hope rioters trained pragya amitvshah,mumbai,0
survived corona virus,mumbai,0
ducks safe virus,delhi,0
sahajayoga mantr meditation4 highest immunity virus possible shortest time instantly day one create armature physical body sure https youtu ga6qgxjmjiy https twitter com sjyotiswarup status 1233430344025739265 19 https www facebook com 100014903745668 posts 784670855373032 app fbl,delhi,0
corona virus anti fit bef 18 months actually correction due excuse,delhi,0
conona virus government creating centers address start creating special centers address possible breakconona virus creating centers,delhi,0
vow nice lets hope virus goes,delhi,0
singapore reported 96 cases deaths recovered critical higher temperature virus still less effective,kolkata,0
5 trillion dollar value shares wiped already corona virus many companies stopped slowed production poor demands aviation industry already lost 3 billion dollars economic impact corona virus getting worst,kolkata,0
thank honourable sir department invite meeting also released letter course indians received good news visit india time grips carona virus tour must materialized,kolkata,0
air drop notes coins corona virus leave humans collect live happily ever,kolkata,0
keep healthy immune worrying health portfolio due corona virus jaan hai jahaan hai track http stocksandbiceps com website markets health go hand hand adi2five nifty50 nifty covid2019 coronavirusnifty50 nifty covid2019 coronavirus,kolkata,0
coronavirus protect coronavirus https articlemoon com coronaviruscoronavirus,chennai,0
geneva motor show canceled coronavirus causes government ban large events http dlvr rqvvgt,chennai,0
china infected coronavirus india infected lynching virus delhiriots2020 genocideindelhi chinacoronavirus coronavirusdelhiriots2020 genocideindelhi chinacoronavirus coronavirus,chennai,0
greatest enemy currently still influenza asked infectious disease doctor coronavirus ’ said,chennai,0
question f8 cancelled due covid 19 conferences getting registered cloud next ‘ 20 concerned travel india states update cloud next io face thermometer googlecloud google googledevs coronavirus googlecloudnextcoronavirus googlecloudnext,chennai,0
traveling japan soon plans could affected coronavirus cancellations closures,bangalore,0
mohfw india coronavirus coronavid19 coronavirusupdates coronavirusoutbreak corona china need fight together handshakecoronavirus coronavid19 coronavirusupdates coronavirusoutbreak corona china,bangalore,0
wonder whats gon na happen asian tennis swing beijing tokyo shanghai latter half year coronavirus situation persists region eyes eyes,bangalore,0
boom come suddenly surprise country infamous hiding numbers facts coronavirusupdates coronavid19 coronaviruscoronavirusupdates coronavid19 coronavirus,bangalore,0
affected coronavirus,bangalore,0
lukecoutinho17 thought corona virus prevention homeopathy seems good option apart preventive norms,hyderabad,0
rssurjewala sir sorry say doesnt answer pressirise call anti national distrub simultaneously like delhi election deshbadalrahahai newindia bjp4india dangerous like coronavirus india unemployment q frm youthdeshbadalrahahai newindia coronavirus unemployment,hyderabad,0
appearing sweaty visibly sick irans deputy health minister confirmed coronavirus,hyderabad,0
nsitharaman ji today stock market crashed like ’ tomorrow last 1 week bank nifty crashed nearly 2500 points coronavirus fears policy intervention may help curb weakening sentiment respect coronavirus hit businesses may soothe nerves,hyderabad,0
israel solution coronavirus clapping hands clapping hands clapping hands,hyderabad,0
corona virus microbe bigger individual country ’ playing russian roulette humans,mumbai,0
unless gets corona virus,mumbai,0
coronavirus impact stock market stay home stocks buzzing holding nasdaq dowjones disney cbs apple cisco cnbcprimetvcoronavirus,mumbai,0
never ever seen historic penicdemic day life everything falling today whether stockmarket bullion currency energy cryptocurrency forget anything thinking face world going end smiling face smiling eyes coronavirus penicpenicdemic stockmarket bullion currency energy cryptocurrency coronavirus penic,mumbai,0
maam word play vaccine coronavirusvaccine coronavirus,mumbai,0
medi darzee healthcare offering face mask 2 5 3 anti pollution mask prevent kind disease aware deadly disease like coronavirus kindly contact us requirement 3 ply 2 ply anti pollution mask facemask coronavirus medicalsuppliesfacemask coronavirus medicalsupplies,delhi,0
worklifeindia team tith2010 suhail haleem tulika b medhaviarora midhathasani post show smiles thank u india alliance dr shahid subodh crisillimited amp sunquain1988 insightful chat coronavirus face medical mask podcast headphone backhand index pointing light skin tone http bbc co uk sounds play w3… coronavid19 coronavirusnigeriaworklifeindia coronavirus coronavid19 coronavirusnigeria,delhi,0
yes dear know works read earlier tweet shocked trump ’ cancel india visit amid coronavirus emergency arnd world indian started avoiding crowds last month,delhi,0
number confirmed cases coronavirus italy totals 888 including 21 deaths 46 patients recovered reports,delhi,0
breaking raises risk assessment coronavirus high global level covid19 coronavirusus covidー19 2019ncov coronavirusupdatecovid19 coronavirusus covid 2019ncov coronavirusupdate,delhi,0
robber looted bank 1 crore smart bank manager mismatch used opportunity fudge numbers next day news headline bank robbed 10 crores robber coronavirus manager market mismatch built excesses,kolkata,0
5 trillion dollar value shares wiped already corona virus many companies stopped slowed production poor demands aviation industry already lost 3 billion dollars economic impact corona virus getting worst,kolkata,0
air drop notes coins corona virus leave humans collect live happily ever,kolkata,0
due outbreak coronavirus asia sentiment stock market india dismantled sensex falls 1200 points nifty also slumps almost 700 pointscoronavirus,kolkata,0
two coronavirus patients india named sensex amp nifty put quarantine man facepalming man facepalming,kolkata,0
covid19 state ponders next step keralacovid19 kerala,chennai,0
thank narendramodi pmoindia drharshvardhan mohfw india taking aggressive early measures containing covid19 work appreciatedcovid19,bangalore,0
usa going nuts coronavirus nobody india even worried ’ ’ contain happens come get microbe ’ last summer going ’ excuse prepared covid2019 covid19covid2019 covid19,bangalore,0
grandson aryans school made support healthcare workers singapore covid19 leehsienloong sundar raghav drballalmanipal anandmahindra vasuragh hvgoenka arvindcanchi https youtu 5d2dnnet2ni,bangalore,0
envy china right least citizens dying covid19 hate crimes,bangalore,0
covid19 given india golden chance increase manufacturing capacity manufacturer stoping facilities china india provide rare opportunity shifting india indiaeconomic coronaviruscovid19 china indiaeconomic coronavirus,bangalore,0
covid19 caronavirusoutbreak look dean koontz wants say dont forget notice publication datecovid19 caronavirusoutbreak,hyderabad,0
coronavirus irans deputy health minister irajharirchi mp tested positive covid2019 outbreak worsens tehran iran coronavirusoutbreak coronavirusiran covid19 reutersirancoronavirus health irajharirchi covid2019 tehran iran coronavirusoutbreak coronavirusiran covid19,hyderabad,0
theres harm looking cure alternative therapies recommending untested unproven medications dangerous know moayush covid19 coronavirusoutbreak coronavirusindia ayurveda vaccine covid – rajiv gandhi international airport hydcovid19 coronavirusoutbreak coronavirusindia ayurveda vaccine covid,hyderabad,0
meaindia sir india already aware newest spread covid19 south korea italy iran concerned citizen,hyderabad,0
seriously contemplating travel coming unable judge covid19 coronavirus really pandemic epic concern needing reset travel plans crying facecovid19 coronavirus,hyderabad,0
indeed hopefully india emerge strong coronavirus covid19 situationcoronavirus covid19,mumbai,0
marketcrash coronavirus reason became reason markets anyway looking given weak growth lofty crazy case valuations camp v shape recovery post brace brace covidー19 covid19 coronavirusupdatesmarketcrash coronavirus covid covid19 coronavirusupdates,mumbai,0
countries best nd worst prepared epidemic https www statista com chart 20629 ability respond epidemic pandemic statista statistacharts statistacharts coronavirus covid19 pandemic… https www instagram com p b9eyeb6lcey igshid jmzk4jwrfctystatista statistacharts coronavirus covid19 pandemic,mumbai,0
unnecessary leisure air travels betweens various countries must banned till world get concrete solution covid19 checking body temperature airports detect infected peoplecovid19,mumbai,0
isme economists ki kya zarurat hai covid19 real reasoncovid19,mumbai,0
breaking raises risk assessment coronavirus high global level covid19 coronavirusus covidー19 2019ncov coronavirusupdatecovid19 coronavirusus covid 2019ncov coronavirusupdate,delhi,0
presser covid19 new numbers first china 78959 cases 2791 deaths outside china 4351 cases 49 countries 67 deaths coronavirusucovid19 coronavirusu,delhi,0
many travelers status mean much flip side demand dies dies covid19 us diehards may take rightful positions upgrade list smiling face sunglasses neutral face hushed face frowning face selectorcovid19,delhi,0
south korea covid19 cases surpass 2000 second largest infection china coronavirusupdatescovid19 coronavirusupdates,delhi,0
covid19 attack saudi arabia pre empts https facebook com story php story fbid 994710580923269 amp id 100011530090153,delhi,0
coronavirus patients widespread across globe appears country detached covid 19 covid19 infect persons recovered quarantined yet know https www theguardian com world ng interactive 2020 feb 26 coronavirus map covid 19 spreading across world cmp share btn tw,kolkata,0
talk spike glycproteins 1234 insertions bear uncanny similarity amino acids covid19 corresponding hiv1gp120 hiv1gag 18 aa insertions 4 residue sites tweet layman everyone ’ biochemistcovid19,kolkata,0
fact lopanivir ramdesvir retinavir combinations used first line drugs supportive therapy says lot hiv correlation put stamp yes chances covid19 corona engineered virus fairly high lowcovid19,kolkata,0
unbeatablethalakingdom trophy sun selector king trp sun selector king trendsetter sun selector king mass sun selector king opening sun selector king boxoffice sun selector king social media sun selector king record setter thalaajith always remains king kollwood industry crown valimaiunbeatablethalakingdom thalaajith valimai,chennai,0
learn spend budget social media marketing lets connect webbystar digitalmarketingtraining chennaiwebbystar digitalmarketingtraining chennai,chennai,0
thalafans backhand index pointing •emperor tag war •emperor twitter poll •emperor yt records •emperor fanbase viswasam saarey smiling face sunglasses fire totally social medias foot thala fans flexed biceps valimai valimaidiwali unbeatablethalakingdomthalafans viswasam valimai valimaidiwali unbeatablethalakingdom,chennai,0
sir mohandreamer want muted audio visual youtube social media ’ kind request folded hands two hearts,chennai,0
stories love school college office social media etc story doesnt fall categories started library jjsnewadmin filtercoffeewedsbournvita adjj2020 motionpictures lncphotography lncphotographyinchennaijjsnewadmin filtercoffeewedsbournvita adjj2020 motionpictures lncphotography lncphotographyinchennai,chennai,0
https facebook com story php story fbid 2460167727629997 amp id 100009103808565 social fissures especially born religious bias ignorances never settled political arena politics exploit like childhood enimities settled gully cricket match delhiriottruthdelhiriottruth,bangalore,0
look look look get meet smiling face heart eyes wonderful centered earth person mr tajinderbagga smiling face heart eyes smiling face heart eyes mla candidate social worker importantly aolite smiling face heart eyes fanmoment – art living international centerfanmoment,bangalore,0
put risk supporting anti social elements,bangalore,0
unbeatablethalakingdom trophy sun selector king trp sun selector king trendsetter sun selector king mass sun selector king opening sun selector king boxoffice sun selector king social media sun selector king record setter thalaajith always remains king kollwood industry crown valimaiunbeatablethalakingdom thalaajith valimai,bangalore,0
oh boy 4g social networking without vpn strange man shrugging selector mean bhai internet itna taezz kab tha – bangalore,bangalore,0
social media friend sent devendratak rashmibansal picture kashmir received book wearethechampion evening amazon feeling good see book traveling smiling face halokashmir wearethechampion amazon,hyderabad,0
students union delhi universitys school social work demands arrest bjp leader kapil mishra says ashamed fact alumnus college,hyderabad,0
strange guy kapil mishra got degree social work worked amnesty gave delhi assembly remains stinging criticism pm modi dangerous maverick,hyderabad,0
regional awareness workshop south national corporate social responsibility csr awards 2020 amp national action plan business amp human rights cii sohrabji godrej green business centre workshops good must needed initiative followcii iicaofficial hihyderabad,hyderabad,0
amazing example personalized candidate outreach using candidates social activity indeed india sourcingadda tasummittasummit,hyderabad,0
science day project expo achieve world record school kids conducted within schools mother amp group volunteer inculcating social spiritual amp environmental values kids projects based science done kidsscience,mumbai,0
good times call good people pleasure go social media queens dig click upcoming series beautiful memories created would see art and… https www instagram com p b9hjf5zl78g igshid 1uo47a28g89uy,mumbai,0
social activists lawyers please sue dallipolice whose priority force wounded people sing vande mataram instead taking hospital fuck delhipolice delhiriot2020 delhigenocidedallipolice delhiriot2020 delhigenocide,mumbai,0
perfectwoman1 nominee • ms kavita handique engineer meghalaya house mumbai pwd meghalaya also student tata institute social sciences mumbai campus founder organization… https www instagram com p b9hbl9phofe igshid ictfn2sgqwp9nominee,mumbai,0
infact social work related institutions support someone talks clearing roads public safety comfort really doubt teach institutions fake like jnu amu,mumbai,0
“ established great traditions tolerance inspire people spirit generosity tolerance humanitarian practical created humane community rare see cruelty social injustice unlike community came ”,delhi,0
myntra twitted evening since acknowledgement given even genuine case people handle social media find attached picture twit response guys,delhi,0
thappad movie needed concept taapsee great job deepikapadukone chappak amp ayushmannk subhmangalzyadasaavdhan nice see another good movie social issue needs address sociallythappad chappak subhmangalzyadasaavdhan,delhi,0
delhi police monitoring social media people hereby advised post anything incriminating come across post plz contact cyber helpline – 155260 delhiriot2020 delhiviolance delhipolicedelhiriot2020 delhiviolance,delhi,0
happy ur trial good country anti social,delhi,0
modi cheated people country dramatic jumla kejriwal fooled people delhi help social media adiravia,kolkata,0
vote thanks dr rajeev singh director general icc icc social impact awards amp summit icc icceventsicc iccevents,kolkata,0
presentation icc social impact awards icc social impact awards amp summit icc icceventsicc iccevents,kolkata,0
